"","latitude","longitude","logk","mean_mean_daily_temp_str","aet_mm_uyr","AETmonth","clay","cly_pc_uav","crp_pc_use","log10DRPc","elev","log10ero_kh_uav","for_pc_use","log10inu_pc_umx","ire_pc_use","kar_pc_use","log10lka_pc_use","log10lkv_mc_usu","log10NO3c","ocd","log10pop_ct_usu","log10ppd_pk_uav","pre_mm_uyr","log10precipmonth","pst_pc_use","log10rdd_mk_uav","log10riv_tc_usu","run_mm_syr","sand","log10sgr_dk_sav","silt","slope","slp_dg_uav","slt_pc_uav","snd_pc_uav","snowmonth","snw_pc_uyr","soc_th_uav","soilwatermonth","sphw","swc_pc_uyr","tempmonth","tmp_dc_smx","tmp_dc_uyr","log10TNdep","tns","log10Total.Soil.P","log10TPdep","tpi","urb_pc_use","wet_pc_ug1","log10TN2TP","mean_mean_daily_temp_rip","diff"
"274",40.579503,-111.047669,-4.96411370118988,NA,509,23,21,16,1,-1.71396951568538,2389.3125,3.08314414314305,97,0.301029995663981,0,36,0.113943352306837,0.845098040014257,-0.673089294634259,4.5,0.00475115559100102,0.0136796972911926,649,1.69897000433602,8,2.02118929906994,1.8436375985672,134,32,2.53402610605613,44,5.88602542877197,11,38,45,14,52,47,45,6.5,71,3.8,14.4,1.7,2.43130949457485,5.30000019073486,2.47296172028069,0.972182531824821,-9.609375,0,13,4.09646008365665,NA,-0.00448639
"275",41.875846,-111.564533,-3.66243571223118,NA,438,18,23,21,8,-1.57882247784706,1912.4375,3.16076856186113,94,0,0,100,0,0,-0.652222656635286,4.69999980926514,0.00346053210950649,0.0111473607757975,514,1.57978359661681,16,1.88081359228079,1.79012324125672,84,36,2.77670118398841,40,5.94278573989868,12.4,41,38,8,49,37,35,6.90000009536743,57,3.9,15.1,2,2.37756837005563,5.5,2.47296172028069,0.791144111170213,-6.921875,0,0,4.22375737979203,NA,0.008881794
"276",40.809522,-111.765472,-3.57293113162601,NA,512,21,22,22,9,-1.51853496302874,2116.9375,3.44466923093852,46,1.04139268515823,1,0,0,0,-0.30712672236094,4.5,1.91339524504571,2.84011927371361,624,1.72427586960079,9,3.65127801399814,1.5127510825101,220,35,2.56348108539441,40,13.0061225891113,14,42,35,2,18,26,32,6.5,55,8.4,20.5,7.4,2.43130949457485,7.30000019073486,2.47296172028069,0.972182531824821,-8.0546875,33,0,4.09646008365665,NA,0.016818076
"277",40.779602,-111.806669,-4.88265152989592,NA,512,21,35,22,9,-1.56492642277796,1772.125,3.44466923093852,46,1.04139268515823,1,0,0,0,-0.285813180706198,4.59999990463257,1.91339524504571,2.84011927371361,624,1.72427586960079,9,3.65127801399814,1.5127510825101,220,23,2.56348108539441,38,17.8800621032715,14,42,35,2,18,26,32,6.5,55,8.4,20.5,7.4,2.43130949457485,6.69999980926514,2.47296172028069,0.972182531824821,-11.796875,33,0,4.09646008365665,NA,-0.006037295
"278",44.545501,-123.496148,-2.77943701435395,9.5,659,28,25,16,2,-1.97308505892216,320.3125,2.82477646247555,97,0.301029995663981,1,0,0,0,-1.04069976285136,5,0.587374172073065,0.950851458888546,1722,2.05307844348342,3,2.2718416065365,2.81056113976561,1334,31,2.20139712432045,42,7.02966070175171,10.7,42,42,9,20,88,48,5.40000009536743,78,10.9,17.5,9.9,2.07662901880328,9.89999961853027,2.78139630519679,0.442378313001867,-1.7734375,0,0,4.27158382670803,8.7,0.026588049
"279",44.549005,-123.485049,-2.31760497885377,9.2,659,28,26,16,2,-1.97308505892216,304.5,2.82477646247555,97,0.301029995663981,1,0,0,0,-1.04069976285136,4.80000019073486,0.587374172073065,0.950851458888546,1722,2.05307844348342,3,2.2718416065365,2.81056113976561,1334,30,2.20139712432045,42,8.23878479003906,10.7,42,42,9,20,88,48,5.40000009536743,78,10.9,17.5,9.9,2.07662901880328,9.89999961853027,2.78139630519679,0.442378313001867,-9.34375,0,0,4.27158382670803,9,0.06939772
"280",44.546931,-123.468754,-2.62408703769874,9.8,659,28,26,16,2,-1.97902165931781,270.5,2.82477646247555,97,0.301029995663981,1,0,0,0,-1.03463623672279,4.80000019073486,0.587374172073065,0.950851458888546,1722,2.05307844348342,3,2.2718416065365,2.81056113976561,1334,29,2.20139712432045,42,10.9145927429199,10.7,42,42,9,20,88,48,5.40000009536743,78,10.9,17.5,9.9,2.07662901880328,9.69999980926514,2.78139630519679,0.442378313001867,-9.7265625,0,0,4.27158382670803,9.4,0.042673858
"281",44.545176,-123.448346,-2.78519997484722,9.8,659,28,31,16,2,-1.90150006602276,214.0625,2.82477646247555,97,0.301029995663981,1,0,0,0,-1.07560898536566,5.19999980926514,0.587374172073065,0.950851458888546,1722,2.05307844348342,3,2.2718416065365,2.81056113976561,1334,24,2.20139712432045,42,11.0201454162598,10.7,42,42,9,20,88,48,5.5,78,10.9,17.5,9.9,2.07662901880328,8.89999961853027,2.78139630519679,0.442378313001867,-13.5390625,0,0,4.27158382670803,9.2,0.028184154
"282",37.2572222,-80.5975,-2.40897405954846,9.9,882,30,25,20,22,-1.98327595449651,695.9375,3.43980621139333,87,0,0,30,0.0791812460476248,2.46834733041216,-1.12209789958398,5.09999990463257,2.45105995796322,1.58524634945826,1148,1.84509804001426,7,2.54282542695918,4.45605789364514,491,30,2.10720996964787,42,11.3806552886963,7.4,36,43,0,4,56,67,5.30000019073486,84,6.5,21.7,10.6,2.89154946062086,6.09999990463257,2.47296172028069,0.999139018522068,0.7265625,2,0,4.5297435630054,7.3,0.08647259
"283",37.2658333,-80.5938889,-3.05263652204963,9.7,882,30,23,20,22,-2.04447638241474,578.8125,3.43980621139333,87,0,0,30,0.0791812460476248,2.46834733041216,-1.10629192664295,4.80000019073486,2.45105995796322,1.58524634945826,1148,1.84509804001426,7,2.54282542695918,4.45605789364514,491,28,2.10720996964787,47,4.42985868453979,7.4,36,43,0,4,56,67,5.5,84,6.5,21.7,10.6,2.89154946062086,5.40000009536743,2.47296172028069,0.999139018522068,-6.1328125,2,0,4.5297435630054,6.9,0.036637233
"284",37.2375,-80.6030556,-3.18689302114593,8,882,30,19,20,22,-1.97394210645238,537.9375,3.43980621139333,87,0,0,30,0.0791812460476248,2.46834733041216,-1.09023025345596,5,2.45105995796322,1.58524634945826,1148,1.84509804001426,7,2.54282542695918,4.45605789364514,491,27,2.10720996964787,48,5.82719659805298,7.4,36,43,0,4,56,67,5.5,84,6.5,21.7,10.6,2.89154946062086,5.09999990463257,2.47296172028069,0.999139018522068,-2.8828125,2,0,4.5297435630054,7.1,0.038569396
"285",37.2555556,-80.5238889,-4.08394530244963,8.2,884,30,26,20,22,-1.99937385907063,660.375,3.44247976906445,88,0,0,30,0.0791812460476248,2.46834733041216,-1.08670704785344,4.80000019073486,2.44582829743848,1.5907192613212,1152,1.85733249643127,7,2.54157924394658,4.4260226085895,475,25,1.7481880270062,46,8.27334785461426,7.4,36,43,1,4,57,68,5.30000019073486,84,6.5,21.7,10.6,2.89154946062086,6.69999980926514,2.47296172028069,0.999139018522068,-3.6875,2,0,4.5297435630054,6.5,0.014224511
"286",46.25551,-89.521483,-5.82019989319225,17,652,86,9,9,0,-1.90427331799161,516.4375,1.57978359661681,87,0.477121254719662,0,0,1.08635983067475,1.99563519459755,-0.931338472478078,4.59999990463257,0.166133970305109,0.528402437953617,843,2.02938377768521,0,1.98677173426624,2.30255170026345,707,53,1.51851393987789,37,1.30627202987671,1.5,32,58,0,37,65,67,4.69999980926514,87,17,18.5,3.7,2.68432420113714,6.09999990463257,2.62945175351076,0.767709218253075,-0.0390625,0,44,4.55394810379068,16.2,-0.001497716
"287",46.259211,-89.519488,-4.64659194366365,16.6,652,86,9,9,0,-1.90427331799161,514.9375,1.57978359661681,87,0.477121254719662,0,0,1.08635983067475,1.99563519459755,-0.931338472478078,4.5,0.166133970305109,0.528402437953617,843,2.02938377768521,0,1.98677173426624,2.30255170026345,707,52,1.51851393987789,38,1.06194591522217,1.5,32,58,0,37,65,67,4.69999980926514,87,17,18.5,3.7,2.68432420113714,5.59999990463257,2.62945175351076,0.767709218253075,0.890625,0,44,4.55394810379068,16.5,0.004964559
"288",46.236509,-89.492856,-3.42199888046442,16.2,651,86,6,9,0,-1.9102141880655,520,1.69019608002851,83,0.602059991327962,0,0,1.24551266781415,1.91381385238372,-0.944716669261787,4.69999980926514,0.151982395457474,0.669595781024313,837,2.03342375548695,0,2.05307844348342,1.87654113101688,664,51,1.25527250510331,37,0.60903924703598,1.6,31,59,0,38,67,67,4.80000019073486,87,17,18.5,3.7,2.68432420113714,6.30000019073486,2.62945175351076,0.767709218253075,-0.125,0,47,4.55394810379068,16.3,0.028742207
"289",46.219192,-89.481997,-3.70220123632759,18.3,651,86,8,9,0,-1.9102141880655,513.75,1.69019608002851,83,0.602059991327962,0,0,1.24551266781415,1.91381385238372,-0.944716669261787,4.80000019073486,0.151982395457474,0.669595781024313,837,2.03342375548695,0,2.05307844348342,1.87654113101688,664,50,1.25527250510331,39,1.45001482963562,1.6,31,59,0,38,67,67,4.80000019073486,87,17,18.5,3.7,2.68432420113714,6.69999980926514,2.62945175351076,0.767709218253075,-0.9140625,0,47,4.55394810379068,19.9,0.011964502
"290",17.4497,-93.1484,-2.25006728512923,28,1576,150,25,31,90,-2.5151211378449,111.5625,4.29384851573066,72,0.301029995663981,0,91,0,0,-0.0506145376751439,4.19999980926514,1.29101345396538,1.83190814912245,3665,2.16136800223497,0,2.50242711998443,2.38057661915909,835,43,2.38916608436453,28,4.38067674636841,14.9,39,30,0,0,32,89,5.30000019073486,96,26.1,27,23.4,2.82830428271347,5.30000019073486,2.47296172028069,1.35805762813517,0.140625,3,0,4.10757977548491,27.1,0.102084335
"291",17.46635,-93.1283167,-1.59783864479504,27.6,1576,150,27,31,90,-2.92316376427546,75.4375,4.29384851573066,72,0.301029995663981,0,91,0,0,0.041385352307475,4.09999990463257,1.29101345396538,1.83190814912245,3665,2.16136800223497,0,2.50242711998443,2.38057661915909,835,46,2.38916608436453,23,2.53903126716614,14.9,39,30,0,0,32,89,5.40000009536743,96,26.1,27,23.4,2.82830428271347,4.69999980926514,2.47296172028069,1.35805762813517,-2.1640625,3,0,4.10757977548491,27.1,0.199448876
"292",18.2525,-92.8446833,-2.13830260797486,24.3,1330,96,27,24,68,-1.56847623442712,1.5,3.84422858130163,63,2,0,0,1.2405492482826,1.20411998265592,-0.026799645304268,5.40000009536743,1.21819402709298,2.16817621072755,1854,1.61278385671974,13,2.26245108973043,1.96727645730917,1193,29,0.602059991327962,39,0.10349714756012,0,30,44,0,0,42,59,6.5,80,28,28.7,26.6,2.38270697464771,9.89999961853027,2.50770635175989,1.1838742210192,0.046875,4,24,3.83616587453512,25.7,0.112342687
"293",50.9768833,-115.0820667,-5.94132177431665,5.4,482,39,21,17,0,-1.89785883333431,1431.625,3.77901897191487,61,0,0,0,0.477121254719662,2.41664050733828,-1.55731454876624,3.59999990463257,0.0806264869218057,0.0842186867392388,635,1.69897000433602,0,1.91381385238372,2.96103361602078,256,34,2.2405492482826,41,1.87400960922241,21.3,39,43,12,49,63,58,6.09999990463257,85,7.4,12.1,-1.2,2.0432502525293,4.30000019073486,NA,0.375702250455978,-1.078125,0,4,4.30488112297994,7.3,-0.001190933
"294",50.9722167,-115.0985167,-6.16298623302001,8.5,479,39,21,17,0,-1.89785883333431,1454.5,3.83218946106851,58,0,0,0,0.462397997898956,2.3747483460101,-1.55731454876624,3.59999990463257,0.0433622780211295,0.0519239160461065,642,1.7160033436348,0,1.78532983501077,2.78320514673233,262,34,2.56820172406699,43,5.47614431381226,22.1,39,43,11,51,63,65,6.19999980926514,86,5.9,10.5,-1.5,2.0432502525293,4.5,NA,0.375702250455978,-5.6640625,0,1,4.30488112297994,7.6,1.60799999999999e-05
"295",50.93235,-115.1347483,-5.93085837252052,5.1,479,39,24,17,0,-1.79604803521443,1445.6875,3.83218946106851,58,0,0,0,0.462397997898956,2.3747483460101,-0.70581746920469,3.79999995231628,0.0433622780211295,0.0519239160461065,642,1.7160033436348,0,1.78532983501077,2.78320514673233,262,32,2.56820172406699,41,1.32930481433868,22.1,39,43,11,51,63,65,6.19999980926514,86,5.9,10.5,-1.5,2.0432502525293,4.40000009536743,NA,0.375702250455978,-2.1796875,0,1,4.30488112297994,7.7,0.000459511
"296",50.8903833,-115.1361167,-5.72978390086958,5.1,478,40,19,17,0,-1.76735000609902,1514.125,3.85539799665407,56,0,0,0,0.531478917042255,2.3747483460101,-1.59024297215251,3.79999995231628,0.0310042813635368,0.0453229787866575,646,1.72427586960079,0,1.76342799356294,2.65975746826812,273,33,2.53781909507327,46,1.52021265029907,22.1,39,43,10,53,64,67,6.19999980926514,86,5.4,9.9,-1.6,2.0432502525293,4.19999980926514,NA,0.375702250455978,-0.109375,0,2,4.30488112297994,7.6,0.001004505
"297",31.05875,-89.2421111,-5.56570908752316,12.3,1167,56,14,20,7,-1.44711158145617,64.5,2.79934054945358,96,0,3,0,0.230448921378274,1.39794000867204,-0.919158310045483,3,1.5438694643368,1.58490763903562,1576,2.15533603746506,5,2.68214507637383,2.96114809098043,597,37,1.39794000867204,48,0.349170863628387,1.2,35,45,1,0,26,100,4.80000019073486,83,9,27.3,18.6,2.78353067217567,3.20000004768372,2.27818178456752,1.05155733292968,0.140625,2,34,4.3693064601526,10.7,0.00207607
"298",31.1020806,-89.2397889,-6.35983678123086,11.7,1175,56,13,20,2,-1.38915301295618,83.4375,2.9415114326344,92,0,6,0,0.204119982655925,0.698970004336019,0.104985481150993,3.09999990463257,0.431846045698725,1.07671324469003,1582,2.15836249209525,3,2.21748394421391,1.83886797269556,582,33,1.32221929473392,53,0.964995384216309,1.3,34,45,2,0,27,100,4.90000009536743,83,8.7,27.2,18.6,2.78353067217567,3,2.27818178456752,1.05155733292968,-0.25,0,38,4.3693064601526,10.6,0.000160553
"299",31.1037583,-89.2096611,-4.93601727346795,NA,1175,56,13,20,2,-1.37737689832728,72.0625,2.9415114326344,92,0,6,0,0.204119982655925,0.698970004336019,0.102016683039794,3.09999990463257,0.431846045698725,1.07671324469003,1582,2.15836249209525,3,2.21748394421391,1.83886797269556,582,34,1.32221929473392,51,0.900879442691803,1.3,34,45,2,0,27,100,4.90000009536743,83,8.7,27.2,18.6,2.78353067217567,3.09999990463257,2.27818178456752,1.05155733292968,-0.3984375,0,38,4.3693064601526,11.6,0.005304529
"300",31.3505278,-89.4169722,-5.26881138123526,14.4,1133,68,17,20,14,-1.42580191199256,86.5,2.86864443839483,89,0,1,0,0.0413926851582251,0.903089986991944,-0.920272455069374,3.5,1.81897766765923,1.5848059743755,1524,2.16136800223497,10,2.55388302664387,3.33217881561452,566,39,1.41497334797082,42,0.699091076850891,1.2,35,45,1,1,24,100,4.90000009536743,82,10.6,27.3,18.1,2.78353067217567,2.90000009536743,2.27818178456752,1.05155733292968,0.2578125,1,11,4.3693064601526,11.4,0.003395423
"301",62.855465,25.469201,-5.95620667564997,8.2,398,27,12,6,1,-2.27276480301295,165.4375,0.778151250383644,87,1.14612803567824,0,0,1.13353890837022,3.4451369687133,-1.59898419486807,6.5,0.894094427322699,0.666705136119899,584,1.78532983501077,0,2.19312459835446,3.04792873789198,244,46,1.60205999132796,40,0.49180594086647,1.9,27,66,18,53,163,73,4.69999980926514,87,8.2,15.5,2.2,2.39451964705027,10.3999996185303,2.57829923884057,0.930068804391062,-1.2109375,0,12,4.10178396356583,7.3,0.000783703
"302",62.837,25.45957,-5.98488861601456,10.6,404,27,11,4,0,-2.27528532607061,167.1875,0.845098040014257,70,1.6232492903979,0,0,1.35218251811136,1.44715803134222,-1.59870113332908,6.69999980926514,0.271841606536499,0.929418925714293,608,1.78532983501077,0,2.56110138364906,1.2465724341217,246,52,1.93951925261862,36,0.374410033226013,3.6,26,69,16,52,131,73,4.69999980926514,87,8.2,15.6,2.5,2.39451964705027,10.1000003814697,2.57829923884057,0.930068804391062,-0.625,0,22,4.10178396356583,7.4,-0.001206549
"303",62.2044779,25.60775,-6.058661746066,8.5,416,28,8,4,3,-2.32514235048886,158.875,1.17609125905568,90,1.14612803567824,0,0,0.986771734266245,1.6232492903979,-1.6039195311459,6.69999980926514,1.44247976906445,1.95537502267018,646,1.80617997398389,0,2.83314711191279,1.90161631699433,270,56,1.5910646070265,36,1.81846177577972,3.5,25,70,13,50,122,74,4.5,88,8.8,16.1,3,2.39451964705027,11.1999998092651,2.57829923884057,0.930068804391062,1.1875,0,9,4.10178396356583,8.2,-0.0003668
"304",62.229638,25.569677,-6.32537598537392,NA,415,28,8,4,2,-2.37088503823376,157.625,1.14612803567824,92,1,0,0,0.869231719730976,1.5910646070265,-1.70624062697265,6.30000019073486,1.34572651277418,1.96115046566012,645,1.80617997398389,0,2.81291335664286,1.72233771166733,266,55,1.69897000433602,36,2.4800500869751,3.4,25,70,15,51,124,74,4.5,88,8.5,15.9,2.9,2.39451964705027,10.8999996185303,2.57829923884057,0.930068804391062,-2.6484375,0,6,4.10178396356583,NA,-0.000162436
"305",-42.922052,147.252283,-2.60661356279177,NA,620,49,18,22,0,NA,554.9375,1.46239799789896,99,1.86332286012046,0,0,0,0,NA,7.40000009536743,1.43711609304808,2.62834396547045,743,1.77085201164214,0,3.08635983067475,0.950656882504511,309,57,2.16731733474818,23,10.2336940765381,6.8,27,51,1,9,51,57,5.09999990463257,72,14.2,15.5,11.8,1.9392209819469,4.90000009536743,2.47296172028069,0.607763188254355,5.40625,18,0,3.96879091459916,NA,0.071431588
"306",-42.907978,147.264159,-5.76268315830831,10.3,518,45,17,23,1,NA,378.875,1.82607480270083,30,1.94939000664491,1,0,0,0,NA,7.19999980926514,1.9779109972099,2.78200511189146,603,1.74036268949424,16,2.73158876518674,1.0623939372532,281,60,2.40312052117582,22,7.89615535736084,4.1,23,54,0,5,60,53,5.19999980926514,58,14,15.4,12.1,1.9392209819469,4.69999980926514,2.47296172028069,0.607763188254355,1.84375,45,0,3.96879091459916,10.9,-0.002619866
"307",-42.915404,147.329809,-2.90827948233529,13.6,518,45,8,23,1,NA,115.75,1.82607480270083,30,1.94939000664491,1,0,0,0,NA,6.30000019073486,1.9779109972099,2.78200511189146,603,1.74036268949424,16,2.73158876518674,1.0623939372532,281,53,2.40312052117582,17,9.62022590637207,4.1,23,54,0,5,60,53,6,58,14,15.4,12.1,1.9392209819469,3.59999990463257,2.47296172028069,0.607763188254355,-1,45,0,3.96879091459916,14.7,0.052443865
"308",-27.6044444,-52.2688889,-4.36916758774485,12.9,1277,58,43,38,55,-2.07231472637689,676.1875,4.35131305939873,30,0,0,0,0,0,0.20326575391137,4.90000009536743,1.20999729608237,1.89302900027648,1866,2.17318626841227,15,2.46538285144842,2.02665989826,1010,20,2.06069784035361,33,7.56641817092896,11.1,18,44,0,0,34,100,5.19999980926514,95,14,22.7,18.2,2.99029659836177,5.19999980926514,1.83884909073726,1.30721314758819,-1.0859375,4,0,4.32041657168019,10.8,0.008080149
"309",-27.5013889,-51.9491667,-2.91028023503424,14.1,1265,65,41,36,49,-2.04023980931469,482.1875,4.64143444709644,7,0.301029995663981,0,0,0,0,-0.77631014893893,4.69999980926514,0.699056854547668,1.58810356030274,1770,2.10037054511756,33,2.11058971029925,1.7444416350694,968,20,2.13672056715641,35,10.230881690979,9.1,25,40,0,0,37,100,5.30000019073486,93,14.2,22.9,18.3,2.99029659836177,4.5,2.30427505047713,1.30721314758819,1.265625,0,1,4.32041657168019,11.8,0.042614847
"310",-27.5147222,-52.3325,-2.19351304360681,NA,1290,58,43,36,42,-1.96824772741878,709.4375,4.47164369904139,24,0,0,0,0,0,0.258673815164803,4.90000009536743,0.53567380342575,1.17539583139403,1911,2.1846914308176,26,2.17318626841227,1.96688760887355,983,19,2.11058971029925,33,7.86683511734009,13.4,28,37,0,0,43,100,5.19999980926514,96,14.1,22.8,18.2,2.99029659836177,5.09999990463257,1.83884909073726,1.30721314758819,2.8203125,0,0,4.32041657168019,12.1,0.108709196
"311",-27.4966667,-51.9333333,-3.68174988996433,15.2,1265,65,39,36,49,-2.04023980931469,540.875,4.64143444709644,7,0.301029995663981,0,0,0,0,-0.77631014893893,4.80000019073486,0.699056854547668,1.58810356030274,1770,2.10037054511756,33,2.11058971029925,1.7444416350694,968,21,2.13672056715641,36,5.44518566131592,9.1,25,40,0,0,37,100,5.19999980926514,93,14.2,22.9,18.3,2.99029659836177,4,2.97313230904768,1.30721314758819,6.4609375,0,1,4.32041657168019,11.9,-0.00288926
"312",44.039084,-78.57832,-3.75071009287654,7.9,612,32,21,18,29,-2.01369743924913,269.5,2.67851837904011,27,0.954242509439325,1,25,0,0,-1.13143946700893,4.59999990463257,0.603144372620182,1.17880434565538,810,1.82607480270083,16,2.38021124171161,2.07985749484148,363,41,1.77085201164214,35,2.10049200057983,2.4,42,40,4,24,36,65,6,82,8.8,19.7,6.6,2.88507689905098,7.80000019073486,2.43517317966578,0.990495379831944,0.96875,0,0,4.53191464012564,7.5,0.017422961
"313",44.01781,-78.685356,-3.30052353027846,NA,612,32,17,17,44,-1.915693090283,242.125,2.85853719756964,2,1.56820172406699,2,0,1.38021124171161,0,-0.0551033226886566,4.5,1.59666305939874,2.39550811209304,786,1.79934054945358,14,2.67394199863409,1.79381831269841,361,44,1.77815125038364,37,2.28205156326294,1.3,42,39,2,14,28,63,6.30000019073486,80,9.7,20.5,7.5,2.88507689905098,6.40000009536743,2.43517317966578,0.990495379831944,0.71875,14,29,4.53191464012564,NA,0.028805044
"314",44.010698,-78.781537,-2.80088568349762,NA,614,32,17,17,36,-1.85737180928918,222.625,2.82672252016899,13,1.25527250510331,2,0,1.16435285578444,0,-0.140857412315381,4.40000009536743,0.698274576674368,1.50768050001082,803,1.81291335664286,11,2.67760695272049,1.93351765703035,352,45,1.82607480270083,35,1.52387547492981,1.6,42,41,2,21,27,65,6.09999990463257,81,9.3,20.2,7.1,2.88507689905098,6.80000019073486,2.43517317966578,0.990495379831944,-0.6328125,0,15,4.53191464012564,NA,0.053890097
"315",43.999637,-79.067008,-3.17259163135534,8.1,613,32,14,17,36,-1.89554697732786,252,2.92788341033071,23,0.477121254719662,0,0,0,0,-0.189797998706732,4.40000009536743,1.24494475272718,2.12216998812956,799,1.79934054945358,5,3.25983269906348,1.71778696483273,299,54,2.01283722470517,30,1.15745723247528,2,43,40,3,20,25,65,5.69999980926514,81,9.4,20.4,7.2,2.95293258074328,7.59999990463257,NA,1.14496934420587,-0.78125,5,0,4.44529635744402,6.5,0.036801519
"316",-34.3911667,-54.4967222,-3.3362681837237,NA,897,103,20,24,1,-1.62731409615363,144.6875,2.76117581315573,14,0,0,0,0,0,-0.217731217827138,4.90000009536743,0.0398105541483504,0.15136985024746,1152,1.98677173426624,81,2.73239375982297,2.08870650097361,577,44,1.86332286012046,33,5.30749320983887,3.9,23,53,0,1,37,61,5.19999980926514,81,21.6,21.6,15.9,2.88688355159284,4,2.47296172028069,0.95094190576833,-4.6015625,0,0,4.57327476673112,NA,0.015413539
"317",-34.674,-54.3688333,-2.65224700014855,NA,852,98,25,22,2,NA,6.5,2.56110138364906,32,1.95424250943932,0,0,0.0413926851582251,0,NA,5.5,0.0648322197385739,0.373095987078727,1081,1.96848294855394,73,3.05076631123304,1.56995881809659,562,26,1.34242268082221,46,0.250361800193787,0.7,17,60,0,1,36,61,6,80,21.7,21.7,16.3,2.88688355159284,4.19999980926514,NA,0.95094190576833,0.140625,0,27,4.57327476673112,NA,0.020665997
"318",-34.2503333,-54.2138056,-2.42068336833324,NA,903,103,20,26,4,-1.66350972858205,93.6875,2.78390357927274,7,0,2,0,0,0,-0.20858292108415,4.69999980926514,0.0195316845312554,0.0996806411092501,1144,1.99122607569249,94,2.68574173860226,1.9889778890619,552,36,1.53147891704226,42,2.15737295150757,3.2,23,51,0,0,32,61,5.80000019073486,80,21.8,21.8,16.2,2.88688355159284,3.5,2.47296172028069,0.95094190576833,-0.953125,0,0,4.57327476673112,NA,0.087037449
"319",-34.0775556,-53.934,-3.38647014179418,NA,906,104,20,26,9,NA,129.9375,2.7041505168398,3,1,8,0,0,0,NA,5,0.0515383905153274,0.206286044412432,1145,1.98677173426624,86,2.75815462196739,1.89399465449646,548,42,1.54406804435028,36,2.11051869392395,2.2,23,51,0,0,39,62,5.80000019073486,81,22,22,16.4,NA,3.70000004768372,2.47296172028069,NA,-1.2734375,0,0,NA,NA,0.031714619
"320",-10.2623333,-48.13755,-4.92052990849154,NA,1216,45,23,29,0,-1.76840905474021,633.6875,3.62716095237478,52,0,0,0,0,0,-0.609896579498132,2.90000009536743,0.334252642334231,0.852845818014997,1729,0.845098040014257,19,2.3096301674259,1.98161930224629,581,50,2.23552844690755,25,2.34323310852051,6.4,19,52,0,0,20,29,5,68,25.6,26.5,25.2,2.92961889232552,1.70000004768372,2.06818583342647,1.92933329257999,0.0078125,0,0,3.63761872065214,NA,-0.003647912
"321",-10.2848167,-48.1595167,-4.8735314465445,NA,1212,45,25,29,1,-1.70174868291855,563.1875,3.5358002908249,44,0,0,0,0,0,-0.507172751748128,3,1.27121409720883,1.94887244876741,1706,0.778151250383644,23,2.20682587603185,2.03478081392627,588,49,2.11058971029925,23,6.58926963806152,5.9,19,52,0,0,20,29,5,68,25.7,26.7,25.3,2.92961889232552,1.89999997615814,2.06818583342647,1.92933329257999,-4.8515625,4,0,3.63761872065214,NA,-0.000518307999999999
"322",-10.27965,-48.1954,-4.28587455482142,NA,1212,45,23,29,1,-1.80061647182456,651.125,3.5358002908249,44,0,0,0,0,0,-0.60353958812387,2.90000009536743,1.27121409720883,1.94887244876741,1706,0.778151250383644,23,2.20682587603185,2.03478081392627,588,49,2.11058971029925,25,1.26511287689209,5.9,19,52,0,0,20,29,4.90000009536743,68,25.7,26.7,25.3,2.92961889232552,1.79999995231628,2.06818583342647,1.92933329257999,0.265625,4,0,3.63761872065214,NA,0.000295019000000001
"323",-10.2476833,-48.1150333,-3.74101735771503,NA,1216,45,25,29,0,-1.56639452482664,597.1875,3.62716095237478,52,0,0,0,0,0,-0.763084941979857,3,0.334252642334231,0.852845818014997,1729,0.845098040014257,19,2.3096301674259,1.98161930224629,581,47,2.23552844690755,26,6.3710036277771,6.4,19,52,0,0,20,29,4.90000009536743,68,25.6,26.5,25.2,2.92961889232552,1.70000004768372,2.06818583342647,1.92933329257999,-0.3984375,0,0,3.63761872065214,NA,0.016100474
"324",-19.2105556,-46.9919444,-2.89499195458657,NA,1156,49,36,31,13,-1.69715161577065,881.125,4.14144977340047,1,0.301029995663981,1,16,0.0791812460476248,1.23044892137827,-0.390434175167029,3.29999995231628,1.76781608551071,1.02546971906106,1526,1.7160033436348,56,2.13987908640124,4.07489832010118,414,43,1.98227123303957,17,4.93857955932617,5.1,19,50,0,0,23,37,5.30000019073486,73,21.5,22.8,20.5,3.00700425590503,2.09999990463257,2.06818583342647,1.18873385273413,2.125,0,0,4.45560352407751,NA,0.047431369
"325",-19.1644444,-47.0116667,-3.19714217104755,NA,1158,49,36,31,12,-1.80935241670179,925.0625,4.13987908640124,1,0.301029995663981,1,13,0.113943352306837,1.44715803134222,-0.498855001792742,3.20000004768372,2.19512442298668,1.33817749929654,1543,1.70757017609794,55,2.17897694729317,4.19397362097079,414,43,1.72427586960079,17,3.822420835495,5,19,49,0,0,23,36,5.30000019073486,74,21.7,23,20.4,3.00700425590503,2,2.06818583342647,1.18873385273413,-0.40625,1,0,4.45560352407751,NA,0.028366685
